matchId,referee,timezone,date,timestamp,period_first,period_second,venue_id,venue_name,venue_city,status_long,status_short,status_elapsed,league_id,league_name,league_country,league_logo,league_flag,league_season,league_round,home_team_id,home_team_name,home_team_logo,home_team_winner,away_team_id,away_team_name,away_team_logo,away_team_winner,goals_home,goals_away,halftime_home,halftime_away,fulltime_home,fulltime_away,extratime_home,extratime_away,penalty_home,penalty_away,home_shotsOnGoal,home_shotsOffGoal,home_totalShots,home_blockedShots,home_shotsInsideBox,home_shotsOutsideBox,home_fouls,home_cornerKicks,home_offsides,home_possession,home_yellowCards,home_redCards,home_goalkeeperSaves,home_totalPasses,home_accuratePasses,home_passPercentage,home_expectedGoals,home_goalsPrevented,away_shotsOnGoal,away_shotsOffGoal,away_totalShots,away_blockedShots,away_shotsInsideBox,away_shotsOutsideBox,away_fouls,away_cornerKicks,away_offsides,away_possession,away_yellowCards,away_redCards,away_goalkeeperSaves,away_totalPasses,away_accuratePasses,away_passPercentage,away_expectedGoals,away_goalsPrevented,resultado
878022,Jorge Figueroa,UTC,2022-10-15T19:00:00+00:00,1665860400,1665860400,1665864000,1460,San Mamés Barria,Bilbao,Match Finished,FT,90,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2022,Regular Season - 9,531,Athletic Club,https://media.api-sports.io/football/teams/531.png,false,530,Atletico Madrid,https://media.api-sports.io/football/teams/530.png,true,0,1,0,0,0,1,,,,,3,6,13,4,7,6,14,6,0,61%,0,,0,566,453,80%,,,1,2,3,0,2,1,17,1,1,39%,6,,3,382,271,71%,,,Away Win
878023,Guillermo Cuadra,UTC,2022-10-16T12:00:00+00:00,1665921600,1665921600,1665925200,1467,Abanca-Balaídos,Vigo,Match Finished,FT,90,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2022,Regular Season - 9,538,Celta Vigo,https://media.api-sports.io/football/teams/538.png,false,548,Real Sociedad,https://media.api-sports.io/football/teams/548.png,true,1,2,1,1,1,2,,,,,3,5,10,2,3,7,14,1,2,54%,5,1,4,455,381,84%,,,6,1,8,1,6,2,17,6,1,46%,7,0,2,396,312,79%,,,Away Win
878024,Javier Iglesias,UTC,2022-10-15T16:30:00+00:00,1665851400,1665851400,1665855000,12597,Visit Mallorca Estadi,Palma de Mallorca,Match Finished,FT,90,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2022,Regular Season - 9,798,Mallorca,https://media.api-sports.io/football/teams/798.png,false,536,Sevilla,https://media.api-sports.io/football/teams/536.png,true,0,1,0,0,0,1,,,,,5,3,9,1,6,3,17,1,2,43%,2,,0,370,295,80%,,,1,3,4,0,1,3,15,3,2,57%,3,,4,500,417,83%,,,Away Win
878025,Antonio Mateu,UTC,2022-10-16T16:30:00+00:00,1665937800,1665937800,1665941400,1474,RCDE Stadium,Cornella de Llobregat,Match Finished,FT,90,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2022,Regular Season - 9,540,Espanyol,https://media.api-sports.io/football/teams/540.png,true,720,Valladolid,https://media.api-sports.io/football/teams/720.png,false,1,0,0,0,1,0,,,,,3,7,15,5,10,5,13,6,2,49%,1,,2,374,285,76%,,,2,8,14,4,6,8,11,4,2,51%,4,,2,395,299,76%,,,Home Win
878026,José Sánchez,UTC,2022-10-16T14:15:00+00:00,1665929700,1665929700,1665933300,1456,Estadio Santiago Bernabéu,Madrid,Match Finished,FT,90,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2022,Regular Season - 9,541,Real Madrid,https://media.api-sports.io/football/teams/541.png,true,529,Barcelona,https://media.api-sports.io/football/teams/529.png,false,3,1,2,0,3,1,,,,,4,2,8,2,6,2,11,2,3,43%,2,,4,414,345,83%,,,5,7,18,6,12,6,14,3,4,57%,2,,1,547,488,89%,,,Home Win
878027,Juan Pulido,UTC,2022-10-15T14:15:00+00:00,1665843300,1665843300,1665846900,1497,Estadio de Mestalla,Valencia,Match Finished,FT,90,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2022,Regular Season - 9,532,Valencia,https://media.api-sports.io/football/teams/532.png,,797,Elche,https://media.api-sports.io/football/teams/797.png,,2,2,2,1,2,2,,,,,8,9,20,3,15,5,14,6,5,60%,3,,4,477,406,85%,,,6,2,8,0,8,0,19,1,1,40%,6,,5,326,244,75%,,,Draw
878028,Mario Melero,UTC,2022-10-14T19:00:00+00:00,1665774000,1665774000,1665777600,1488,Estadio de Vallecas,Madrid,Match Finished,FT,90,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2022,Regular Season - 9,728,Rayo Vallecano,https://media.api-sports.io/football/teams/728.png,,546,Getafe,https://media.api-sports.io/football/teams/546.png,,0,0,0,0,0,0,,,,,3,5,17,9,8,9,13,4,6,65%,2,,3,580,486,84%,,,3,1,6,2,3,3,17,1,0,35%,3,,3,323,223,69%,,,Draw
878029,Ricardo De Burgos,UTC,2022-10-15T12:00:00+00:00,1665835200,1665835200,1665838800,1478,Estadi Municipal de Montilivi,Girona,Match Finished,FT,90,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2022,Regular Season - 9,547,Girona,https://media.api-sports.io/football/teams/547.png,,724,Cadiz,https://media.api-sports.io/football/teams/724.png,,1,1,0,0,1,1,,,,,6,14,23,3,15,8,16,6,3,65%,5,,1,483,417,86%,,,2,6,9,1,6,3,9,2,2,35%,4,,5,278,191,69%,,,Draw
878030,Pablo González,UTC,2022-10-17T19:00:00+00:00,1666033200,1666033200,1666036800,1482,Estadio Ciudad de Valencia,Valencia,Match Finished,FT,90,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2022,Regular Season - 9,533,Villarreal,https://media.api-sports.io/football/teams/533.png,true,727,Osasuna,https://media.api-sports.io/football/teams/727.png,false,2,0,1,0,2,0,,,,,9,2,12,1,8,4,14,8,5,58%,2,,3,416,347,83%,,,3,8,14,3,2,12,23,4,2,42%,6,,7,289,233,81%,,,Home Win
878031,Alejandro Muñiz,UTC,2022-10-16T19:00:00+00:00,1665946800,1665946800,1665950400,1489,Estadio Benito Villamarín,Sevilla,Match Finished,FT,90,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2022,Regular Season - 9,543,Real Betis,https://media.api-sports.io/football/teams/543.png,true,723,Almeria,https://media.api-sports.io/football/teams/723.png,false,3,1,1,0,3,1,,,,,6,4,16,6,14,2,6,9,1,55%,1,,4,529,440,83%,,,5,4,12,3,9,3,7,3,3,45%,1,,3,433,363,84%,,,Home Win
878032,Javier Iglesias,UTC,2022-10-18T19:00:00+00:00,1666119600,1666119600,1666123200,19217,Estádio Cívitas Metropolitano,Madrid,Match Finished,FT,90,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2022,Regular Season - 10,530,Atletico Madrid,https://media.api-sports.io/football/teams/530.png,,728,Rayo Vallecano,https://media.api-sports.io/football/teams/728.png,,1,1,1,0,1,1,,,,,4,6,12,2,8,4,11,3,3,53%,3,,3,538,446,83%,,,4,7,14,3,7,7,11,4,3,47%,0,,3,464,378,81%,,,Draw
