matchId,referee,timezone,date,timestamp,period_first,period_second,venue_id,venue_name,venue_city,status_long,status_short,status_elapsed,league_id,league_name,league_country,league_logo,league_flag,league_season,league_round,home_team_id,home_team_name,home_team_logo,home_team_winner,away_team_id,away_team_name,away_team_logo,away_team_winner,goals_home,goals_away,halftime_home,halftime_away,fulltime_home,fulltime_away,extratime_home,extratime_away,penalty_home,penalty_away,home_shotsOnGoal,home_shotsOffGoal,home_totalShots,home_blockedShots,home_shotsInsideBox,home_shotsOutsideBox,home_fouls,home_cornerKicks,home_offsides,home_possession,home_yellowCards,home_redCards,home_goalkeeperSaves,home_totalPasses,home_accuratePasses,home_passPercentage,home_expectedGoals,home_goalsPrevented,away_shotsOnGoal,away_shotsOffGoal,away_totalShots,away_blockedShots,away_shotsInsideBox,away_shotsOutsideBox,away_fouls,away_cornerKicks,away_offsides,away_possession,away_yellowCards,away_redCards,away_goalkeeperSaves,away_totalPasses,away_accuratePasses,away_passPercentage,away_expectedGoals,away_goalsPrevented,resultado
1038261,Víctor García,UTC,2024-04-14T14:15:00+00:00,1713104100,1713104100,1713107700,1479,Estadio Nuevo Los Cármenes,Granada,Match Finished,FT,90,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2023,Regular Season - 31,715,Granada CF,https://media.api-sports.io/football/teams/715.png,true,542,Alaves,https://media.api-sports.io/football/teams/542.png,false,2,0,2,0,2,0,,,,,3,3,9,3,7,2,16,1,2,39%,3,,3,271,183,68%,1.45,N/A,3,2,8,3,4,4,11,5,4,61%,2,,1,417,324,78%,0.34,N/A,Home Win
1038262,Miguel Ortiz,UTC,2024-04-21T14:15:00+00:00,1713708900,1713708900,1713712500,19216,Power Horse Stadium,Almería,Match Finished,FT,90,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2023,Regular Season - 32,723,Almeria,https://media.api-sports.io/football/teams/723.png,false,533,Villarreal,https://media.api-sports.io/football/teams/533.png,true,1,2,1,1,1,2,,,,,5,13,24,6,17,7,10,5,1,57%,3,1,1,509,449,88%,1.71,N/A,3,7,11,1,9,2,16,2,2,43%,4,0,4,388,325,84%,1.64,N/A,Away Win
1038263,Javier Iglesias,UTC,2024-04-19T19:00:00+00:00,1713553200,1713553200,1713556800,1460,San Mamés Barria,Bilbao,Match Finished,FT,90,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2023,Regular Season - 32,531,Athletic Club,https://media.api-sports.io/football/teams/531.png,,715,Granada CF,https://media.api-sports.io/football/teams/715.png,,1,1,1,1,1,1,,,,,6,5,17,6,10,7,11,11,1,67%,4,,0,599,503,84%,1.54,N/A,0,3,5,2,1,4,15,4,1,33%,2,,4,293,208,71%,0.19,N/A,Draw
1038264,Francisco Hernández,UTC,2024-04-20T12:00:00+00:00,1713614400,1713614400,1713618000,1467,Abanca-Balaídos,Vigo,Match Finished,FT,90,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2023,Regular Season - 32,538,Celta Vigo,https://media.api-sports.io/football/teams/538.png,true,534,Las Palmas,https://media.api-sports.io/football/teams/534.png,false,4,1,2,1,4,1,,,,,13,5,21,3,16,5,10,8,6,32%,1,,3,344,284,83%,3.99,N/A,4,2,9,3,7,2,9,4,1,68%,0,,9,765,696,91%,0.98,N/A,Home Win
1038265,Víctor García,UTC,2024-04-21T12:00:00+00:00,1713700800,1713700800,1713704400,20422,Estadio Coliseum,Getafe,Match Finished,FT,90,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2023,Regular Season - 32,546,Getafe,https://media.api-sports.io/football/teams/546.png,,548,Real Sociedad,https://media.api-sports.io/football/teams/548.png,,1,1,1,1,1,1,,,,,3,2,6,1,4,2,12,0,6,40%,0,,3,295,200,68%,0.54,N/A,3,3,7,1,5,2,18,4,2,60%,2,,1,454,351,77%,1.19,N/A,Draw
1038266,Jesús Gil,UTC,2024-04-21T16:30:00+00:00,1713717000,1713717000,1713720600,1470,Estadio de Mendizorroza,Vitoria-Gasteiz,Match Finished,FT,90,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2023,Regular Season - 32,542,Alaves,https://media.api-sports.io/football/teams/542.png,true,530,Atletico Madrid,https://media.api-sports.io/football/teams/530.png,false,2,0,1,0,2,0,,,,,3,3,8,2,4,4,20,1,0,31%,5,,4,232,158,68%,0.39,N/A,4,5,15,6,10,5,12,11,1,69%,3,,1,523,443,85%,0.90,N/A,Home Win
1038267,César Soto,UTC,2024-04-21T19:00:00+00:00,1713726000,1713726000,1713729600,1456,Estadio Santiago Bernabéu,Madrid,Match Finished,FT,90,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2023,Regular Season - 32,541,Real Madrid,https://media.api-sports.io/football/teams/541.png,true,529,Barcelona,https://media.api-sports.io/football/teams/529.png,false,3,2,1,1,3,2,,,,,8,3,14,3,8,6,11,2,1,47%,3,,4,476,420,88%,2.34,N/A,6,7,15,2,9,6,12,8,2,53%,2,,5,527,476,90%,1.37,N/A,Home Win
1038268,Mateo Busquets,UTC,2024-04-20T16:30:00+00:00,1713630600,1713630600,1713634200,1497,Estadio de Mestalla,Valencia,Match Finished,FT,90,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2023,Regular Season - 32,532,Valencia,https://media.api-sports.io/football/teams/532.png,false,543,Real Betis,https://media.api-sports.io/football/teams/543.png,true,1,2,0,1,1,2,,,,,5,1,8,2,6,2,18,7,5,54%,2,,4,438,356,81%,1.16,N/A,6,3,12,3,8,4,10,6,2,46%,3,,4,388,298,77%,1.45,N/A,Away Win
1038269,Javier Alberola,UTC,2024-04-20T19:00:00+00:00,1713639600,1713639600,1713643200,1478,Estadi Municipal de Montilivi,Girona,Match Finished,FT,90,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2023,Regular Season - 32,547,Girona,https://media.api-sports.io/football/teams/547.png,true,724,Cadiz,https://media.api-sports.io/football/teams/724.png,false,4,1,2,0,4,1,,,,,5,5,10,0,8,2,11,2,3,57%,1,,4,553,502,91%,2.07,N/A,5,4,12,3,8,4,14,4,1,43%,2,,1,402,337,84%,1.87,N/A,Home Win
1038270,Alejandro Hernández,UTC,2024-04-22T19:00:00+00:00,1713812400,1713812400,1713816000,1494,Estadio Ramón Sánchez Pizjuán,Sevilla,Match Finished,FT,90,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2023,Regular Season - 32,536,Sevilla,https://media.api-sports.io/football/teams/536.png,true,798,Mallorca,https://media.api-sports.io/football/teams/798.png,false,2,1,0,0,2,1,,,,,4,6,11,1,6,5,10,4,1,54%,0,,4,515,437,85%,1.09,N/A,6,0,8,2,7,1,8,4,5,46%,2,,2,440,357,81%,0.75,N/A,Home Win
1038271,Mario Melero,UTC,2024-04-20T14:15:00+00:00,1713622500,1713622500,1713626100,1488,Estadio de Vallecas,Madrid,Match Finished,FT,90,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2023,Regular Season - 32,728,Rayo Vallecano,https://media.api-sports.io/football/teams/728.png,true,727,Osasuna,https://media.api-sports.io/football/teams/727.png,false,2,1,0,1,2,1,,,,,6,5,17,6,5,12,9,5,3,64%,4,,1,530,426,80%,0.53,N/A,2,4,6,0,3,3,15,1,3,36%,1,,4,304,194,64%,0.53,N/A,Home Win
1038272,Guillermo Cuadra,UTC,2024-04-27T14:15:00+00:00,1714227300,1714227300,1714230900,19216,Power Horse Stadium,Almería,Match Finished,FT,90,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2023,Regular Season - 33,723,Almeria,https://media.api-sports.io/football/teams/723.png,false,546,Getafe,https://media.api-sports.io/football/teams/546.png,true,1,3,1,1,1,3,,,,,11,7,21,3,13,8,15,9,2,56%,5,1,2,377,306,81%,2.36,N/A,5,2,8,1,5,3,31,2,1,44%,4,0,10,317,231,73%,1.66,N/A,Away Win
1038273,Ricardo De Burgos,UTC,2024-04-29T19:00:00+00:00,1714417200,1714417200,1714420800,19939,Estadi Olímpic Lluís Companys,Barcelona,Match Finished,FT,90,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2023,Regular Season - 33,529,Barcelona,https://media.api-sports.io/football/teams/529.png,true,532,Valencia,https://media.api-sports.io/football/teams/532.png,false,4,2,1,2,4,2,,,,,13,4,27,10,20,7,12,15,2,80%,1,0,1,744,677,91%,2.21,N/A,3,1,5,1,4,1,5,1,2,20%,0,1,9,185,108,58%,2.13,N/A,Home Win
1038274,José Sánchez,UTC,2024-04-28T19:00:00+00:00,1714330800,1714330800,1714334400,1489,Estadio Benito Villamarín,Sevilla,Match Finished,FT,90,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2023,Regular Season - 33,543,Real Betis,https://media.api-sports.io/football/teams/543.png,,536,Sevilla,https://media.api-sports.io/football/teams/536.png,,1,1,1,0,1,1,,,,,5,7,15,3,13,2,9,4,2,51%,3,,0,400,334,84%,1.98,N/A,1,7,10,2,7,3,20,6,2,49%,5,,3,386,318,82%,1.36,N/A,Draw
1038275,Isidro Díaz de Mera,UTC,2024-04-28T12:00:00+00:00,1714305600,1714305600,1714309200,11915,Estadio Nuevo Mirandilla,Cádiz,Match Finished,FT,90,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2023,Regular Season - 33,724,Cadiz,https://media.api-sports.io/football/teams/724.png,,798,Mallorca,https://media.api-sports.io/football/teams/798.png,,1,1,0,1,1,1,,,,,2,5,10,3,4,6,14,3,0,59%,3,,1,469,366,78%,0.35,N/A,2,3,9,4,3,6,21,1,2,41%,2,,2,344,240,70%,0.94,N/A,Draw
1038276,Alejandro Muñiz,UTC,2024-04-28T14:15:00+00:00,1714313700,1714313700,1714317300,1479,Estadio Nuevo Los Cármenes,Granada,Match Finished,FT,90,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2023,Regular Season - 33,715,Granada CF,https://media.api-sports.io/football/teams/715.png,true,727,Osasuna,https://media.api-sports.io/football/teams/727.png,false,3,0,1,0,3,0,,,,,4,5,12,3,10,2,17,0,5,37%,4,,2,343,257,75%,2.17,N/A,2,6,11,3,6,5,5,6,0,63%,0,,1,573,477,83%,0.88,N/A,Home Win
1038277,Juan Pulido,UTC,2024-04-27T16:30:00+00:00,1714235400,1714235400,1714239000,1470,Estadio de Mendizorroza,Vitoria-Gasteiz,Match Finished,FT,90,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2023,Regular Season - 33,542,Alaves,https://media.api-sports.io/football/teams/542.png,true,538,Celta Vigo,https://media.api-sports.io/football/teams/538.png,false,3,0,0,0,3,0,,,,,8,6,16,2,15,1,10,8,1,37%,3,,0,273,191,70%,2.35,N/A,0,3,4,1,2,2,9,3,0,63%,3,,5,514,440,86%,0.22,N/A,Home Win
1038278,Juan Martínez,UTC,2024-04-27T19:00:00+00:00,1714244400,1714244400,1714248000,19217,Estádio Cívitas Metropolitano,Madrid,Match Finished,FT,90,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2023,Regular Season - 33,530,Atletico Madrid,https://media.api-sports.io/football/teams/530.png,true,531,Athletic Club,https://media.api-sports.io/football/teams/531.png,false,3,1,1,1,3,1,,,,,3,3,8,2,5,3,16,3,1,42%,3,,0,449,361,80%,0.92,N/A,1,5,7,1,7,0,15,5,0,58%,2,,1,595,529,89%,0.99,N/A,Home Win
1038279,Jorge Figueroa,UTC,2024-04-27T12:00:00+00:00,1714219200,1714219200,1714222800,1481,Estadio de Gran Canaria,Las Palmas de Gran Canaria,Match Finished,FT,90,140,La Liga,Spain,https://media.api-sports.io/football/leagues/140.png,https://media.api-sports.io/flags/es.svg,2023,Regular Season - 33,534,Las Palmas,https://media.api-sports.io/football/teams/534.png,false,547,Girona,https://media.api-sports.io/football/teams/547.png,true,0,2,0,1,0,2,,,,,5,3,10,2,8,2,12,4,3,61%,1,,1,595,498,84%,1.63,N/A,3,2,6,1,5,1,10,2,3,39%,3,,5,381,297,78%,1.89,N/A,Away Win
